domain,edge,x,y,n_genomes
Bacteria,17493,-0.7958245427461088,0.1770750597024053,1
Bacteria,17493,-0.7958726641833943,0.1768586498062497,1
Bacteria,17493,-0.7959207267719767,0.1766422268327481,1
Bacteria,17493,-0.7959687305083021,0.17642579079790338,1
Bacteria,17493,-0.7960166753888209,0.1762093417177193,1
Bacteria,17493,-0.7960645614099883,0.17599287960820062,1
Bacteria,17493,-0.796112388568263,0.1757764044853531,1
Bacteria,17493,-0.9764816016032601,0.21560074612656588,1
Bacteria,18055,-0.8327448152497948,0.11584788867262583,60
Bacteria,18055,-0.8327298353632914,0.11595551703625626,60
Bacteria,18055,-0.8327148415663266,0.11606314346289058,60
Bacteria,18055,-0.8326998338591509,0.11617076795073057,60
Bacteria,18055,-0.832684812242015,0.11627839049797806,60
Bacteria,18055,-0.8326697767151697,0.11638601110283558,60
Bacteria,18055,-0.8326547272788662,0.11649362976350576,60
Bacteria,18055,-0.8389627176370396,0.11737615726171415,60
Bacteria,18524,-0.8327448152497948,0.11584788867262583,2
Bacteria,18524,-0.8327597812255866,0.11574025837379685,2
Bacteria,18524,-0.8327747332904166,0.11563262614156687,2
Bacteria,18524,-0.8327896714440354,0.11552499197773458,2
Bacteria,18524,-0.832804595686193,0.11541735588409759,2
Bacteria,18524,-0.8328195060166407,0.11530971786245357,2
Bacteria,18524,-0.8328344024351287,0.11520207791460128,2
Bacteria,18524,-0.9842588392415158,0.13614791026271061,2
Bacteria,24476,-0.5336436245343431,-0.4734231812733036,3852
Bacteria,24476,-0.5377812446497124,-0.46871778233398864,3852
Bacteria,24476,-0.541877376361687,-0.46397622305508385,3852
Bacteria,24476,-0.5459317036645184,-0.45919886923537034,3852
Bacteria,24476,-0.5499439137775576,-0.45438608943508435,3852
Bacteria,24476,-0.5539136971693858,-0.449538254947483,3852
Bacteria,24476,-0.5578407475816938,-0.44465573977019923,3852
Bacteria,24476,-0.5628214685422447,-0.44862588030386175,3852
Bacteria,30329,-0.5336436245343431,-0.4734231812733036,0
Bacteria,30329,-0.5294648352220487,-0.47809205686392137,0
Bacteria,30329,-0.5252451990953934,-0.4827240489144154,0
Bacteria,30329,-0.5209850416881653,-0.4873188000788262,0
Bacteria,30329,-0.5166846916602627,-0.49187595588423055,0
Bacteria,30329,-0.5123444807723382,-0.4963951647580881,0
Bacteria,30329,-0.5079647438602042,-0.5008760780553643,0
Bacteria,30329,-0.6848453243115252,-0.6752882838067856,0
Bacteria,30709,-0.5563128013255771,-0.6218769361117704,142
Bacteria,30709,-0.5570911500981388,-0.6211797703312681,142
Bacteria,30709,-0.557868625190109,-0.6204816303606189,142
Bacteria,30709,-0.5586452253821812,-0.619782517294709,142
Bacteria,30709,-0.5594209494564202,-0.6190824322299507,142
Bacteria,30709,-0.5601957961962661,-0.6183813762642806,142
Bacteria,30709,-0.5609697643865346,-0.6176793504971573,142
Bacteria,30709,-0.5652519763284165,-0.6223944600429371,142
Bacteria,31236,-0.5563128013255771,-0.6218769361117704,1
Bacteria,31236,-0.5555335800931006,-0.6225731266087677,1
Bacteria,31236,-0.5547534876227539,-0.6232683407304315,1
Bacteria,31236,-0.5539725251379489,-0.6239625773864638,1
Bacteria,31236,-0.5531906938634612,-0.6246558354881001,1
Bacteria,31236,-0.5524079950254289,-0.6253481139481112,1
Bacteria,31236,-0.5516244298513515,-0.6260394116808028,1
Bacteria,31236,-0.6358419000576646,-0.7216179478152764,1
Bacteria,33474,-0.23203926906391648,-0.6678441315324106,2090
Bacteria,33474,-0.2374433283196098,-0.6659419436005682,2090
Bacteria,33474,-0.24283179633446628,-0.6639960279240928,2090
Bacteria,33474,-0.24820431928552109,-0.6620065122776418,2090
Bacteria,33474,-0.25356054439681003,-0.6599735272987771,2090
Bacteria,33474,-0.2589001199625327,-0.6578972064793881,2090
Bacteria,33474,-0.2642226953701479,-0.6557776861569251,2090
Bacteria,33474,-0.2666030800131222,-0.6616855932394199,2090
Bacteria,36433,-0.23203926906391648,-0.6678441315324106,239
Bacteria,36433,-0.22661997341412005,-0.6697024668162571,239
Bacteria,36433,-0.22118579721742151,-0.6715168274282411,239
Bacteria,36433,-0.21573709729812196,-0.6732870942320053,239
Bacteria,36433,-0.21027423143419371,-0.6750131509865238,239
Bacteria,36433,-0.20479755833378874,-0.676694884353735,239
Bacteria,36433,-0.1993074376116834,-0.6783321839059837,239
Bacteria,36433,-0.22624087512677574,-0.7699986952446302,239
Bacteria,36943,-0.06096415150446675,-0.7618960369390995,901
Bacteria,36943,-0.06181551902394574,-0.7618274348433282,901
Bacteria,36943,-0.06266680935019506,-0.761757881401979,901
Bacteria,36943,-0.0635180214201494,-0.7616873767019083,901
Bacteria,36943,-0.06436915417084321,-0.7616159208311598,901
Bacteria,36943,-0.06522020653940996,-0.7615435138789654,901
Bacteria,36943,-0.06607117746308153,-0.7614701559357446,901
Bacteria,36943,-0.06662177060860722,-0.7678157405685425,901
Bacteria,39636,-0.06096415150446675,-0.7618960369390995,0
Bacteria,39636,-0.06011270785491777,-0.761963687603625,0
Bacteria,39636,-0.059261189138553536,-0.7620303867524246,0
Bacteria,39636,-0.058409596418724584,-0.7620961343022067,0
Bacteria,39636,-0.05755793075887179,-0.7621609301708676,0
Bacteria,39636,-0.05670619322252716,-0.7622247742774927,0
Bacteria,39636,-0.05585438487331445,-0.7622876665423552,0
Bacteria,39636,-0.0730761535425864,-0.997326363726248,0
Bacteria,40123,0.010342422929068385,-0.8088510781484595,10
Bacteria,40123,0.009386546261313898,-0.8088627356253056,10
Bacteria,40123,0.008430656484667738,-0.8088732634753151,10
Bacteria,40123,0.00747475493408766,-0.8088826616837849,10
Bacteria,40123,0.006518842944550016,-0.8088909302375897,10
Bacteria,40123,0.00556292185104574,-0.8088980691251823,10
Bacteria,40123,0.0046069929885763266,-0.8089040783365925,10
Bacteria,40123,0.004643268523919447,-0.8152734017880617,10
Bacteria,40674,0.010342422929068385,-0.8088510781484595,234
Bacteria,40674,0.011298285152988873,-0.8088382910610568,234
Bacteria,40674,0.012254131598156089,-0.8088243743809556,234
Bacteria,40674,0.01320996092967063,-0.8088093281275912,234
Bacteria,40674,0.014165771812657008,-0.808793152321977,234
Bacteria,40674,0.015121562912266925,-0.8087758469867034,234
Bacteria,40674,0.016077332893679713,-0.8087574121459381,234
Bacteria,40674,0.017216671445200324,-0.8660709295421068,234
Bacteria,41567,0.18867036988717087,-0.7406792088338942,98
Bacteria,41567,0.18589633971154784,-0.7413803003546925,98
Bacteria,41567,0.18311970445999637,-0.7420710024725726,98
Bacteria,41567,0.18034050304315696,-0.742751305508315,98
Bacteria,41567,0.17755877440763213,-0.7434211999284288,98
Bacteria,41567,0.1747745575354376,-0.7440806763452853,98
Bacteria,41567,0.1719878914434605,-0.7447297255172495,98
Bacteria,41567,0.1805872860156335,-0.7819662117931119,98
Bacteria,43574,0.18867036988717087,-0.7406792088338942,167
Bacteria,43574,0.19144175611273131,-0.7399677377349899,167
Bacteria,43574,0.19421045955114646,-0.7392458970282472,167
Bacteria,43574,0.1969764414029288,-0.73851369682924894,167
Bacteria,43574,0.1997396629067303,-0.7377711473987519,167
Bacteria,43574,0.20250008533988523,-0.7370182591425428,167
Bacteria,43574,0.20525767001895281,-0.7362550426112924,167
Bacteria,43574,0.20696815060244408,-0.7423905012997198,167
Bacteria,44429,0.22087649518934155,-0.6649102941856647,1363
Bacteria,44429,0.22085235339787998,-0.6649183133587256,1363
Bacteria,44429,0.2208282113152738,-0.6649263316552378,1363
Bacteria,44429,0.2208040689415536,-0.6649343490751911,1363
Bacteria,44429,0.22077992627675186,-0.6649423656185748,1363
Bacteria,44429,0.22075578332090093,-0.6649503812853782,1363
Bacteria,44429,0.2207316400740315,-0.664958396075591,1363
Bacteria,44429,0.22273829134743178,-0.671003472403551,1363
Bacteria,44724,0.22087649518934155,-0.6649102941856647,5
Bacteria,44724,0.22090063668962606,-0.6649022741360661,5
Bacteria,44724,0.22092477789870113,-0.6648942532099401,5
Bacteria,44724,0.22094891881653606,-0.6648862314072973,5
Bacteria,44724,0.2209730594430985,-0.6648782087281484,5
Bacteria,44724,0.22099719977835597,-0.6648701851725041,5
Bacteria,44724,0.22102133982227787,-0.6648621607403745,5
Bacteria,44724,0.31545773047361475,-0.9489396294203527,5
Bacteria,44806,0.24910261400056444,-0.7091113864053761,426
Bacteria,44806,0.24890103845825554,-0.7091821653750683,426
Bacteria,44806,0.2486994428051114,-0.709252887043892,426
Bacteria,44806,0.24849782705742057,-0.709323551406133,426
Bacteria,44806,0.24829619123147342,-0.7093941584560817,426
Bacteria,44806,0.24809453534356182,-0.709464708188033,426
Bacteria,44806,0.24789285940997924,-0.7095352005962868,426
Bacteria,44806,0.2499936463541316,-0.7155482107708316,426
Bacteria,44923,0.24910261400056444,-0.7091113864053761,180
Bacteria,44923,0.24930416941575115,-0.709040550140534,180
Bacteria,44923,0.24950570468753083,-0.7089696565862655,180
Bacteria,44923,0.2497072197996185,-0.7088987057482993,180
Bacteria,44923,0.24990871473573265,-0.7088276976323674,180
Bacteria,44923,0.25011018947959346,-0.7087566322442074,180
Bacteria,44923,0.2503116440149208,-0.7086855095895613,180
Bacteria,44923,0.28849477615279007,-0.8167900788489859,180
Bacteria,45062,0.26457377390570397,-0.7102864093561599,239
Bacteria,45062,0.2645554358504797,-0.7102932398078527,239
Bacteria,45062,0.2645370976189155,-0.7103000697860965,239
Bacteria,45062,0.26451875921102247,-0.710306899290887,239
Bacteria,45062,0.2645004206268133,-0.7103137283222196,239
Bacteria,45062,0.264482081866301,-0.7103205568800894,239
Bacteria,45062,0.2644637429294965,-0.7103273849644924,239
Bacteria,45062,0.266686127323862,-0.7162965226532697,239
Bacteria,45185,0.26457377390570397,-0.7102864093561599,1
Bacteria,45185,0.2645921117845749,-0.7102795784310233,1
Bacteria,45185,0.2646104494870809,-0.7102727470324468,1
Bacteria,45185,0.2646287870132098,-0.710265915160435,1
Bacteria,45185,0.2646471243629499,-0.7102590828149926,1
Bacteria,45185,0.2646654615362877,-0.7102522499961241,1
Bacteria,45185,0.2646837985332118,-0.7102454167038343,1
Bacteria,45185,0.34920467537574995,-0.9370464741386721,1
Bacteria,45417,0.4467020321466143,-0.36934283318446026,3489
Bacteria,45417,0.44606617440501356,-0.37011052673534556,3489
Bacteria,45417,0.44542899732163443,-0.37087712560049085,3489
Bacteria,45417,0.44479050278107296,-0.37164262751250593,3489
Bacteria,45417,0.44415069267182167,-0.372407030207245,3489
Bacteria,45417,0.4435095688862636,-0.3731703314238144,3489
Bacteria,45417,0.44286713332066735,-0.3739325289045782,3489
Bacteria,45417,0.44773380511539995,-0.37804167757385926,3489
Bacteria,52064,0.4467020321466143,-0.36934283318446026,10
Bacteria,52064,0.4473365686657441,-0.3685740472184617,10
Bacteria,52064,0.4479697820856168,-0.3678041711112095,10
Bacteria,52064,0.4486016705333607,-0.3670332071397859,10
Bacteria,52064,0.44923223214002234,-0.3662611575844918,10
Bacteria,52064,0.44986146504057267,-0.3654880247288391,10
Bacteria,52064,0.45048936737391326,-0.3647138108595427,10
Bacteria,52064,0.7524657564926903,-0.6091922994576977,10
Bacteria,52204,0.5928918450871415,-0.461920264397259,130
Bacteria,52204,0.5928776366504978,-0.4619385008758082,130
Bacteria,52204,0.5928634276529263,-0.46195673691731354,130
Bacteria,52204,0.5928492180944416,-0.4619749725217567,130
Bacteria,52204,0.5928350079750567,-0.4619932076891209,130
Bacteria,52204,0.5928207972947844,-0.4620114424193896,130
Bacteria,52204,0.5928065860536391,-0.4620296767125441,130
Bacteria,52204,0.5978303706812124,-0.4659451824473962,130
Bacteria,52317,0.5928918450871415,-0.461920264397259,1
Bacteria,52317,0.5929060529628448,-0.4619020274816826,1
Bacteria,52317,0.5929202602775943,-0.46188379012909575,1
Bacteria,52317,0.592934467031376,-0.4618655523395168,1
Bacteria,52317,0.5929486732241765,-0.4618473141129624,1
Bacteria,52317,0.5929628788559833,-0.4618290754494494,1
Bacteria,52317,0.5929770839267817,-0.461810836348996,1
Bacteria,52317,0.7889610353941078,-0.6144432314134947,1
Bacteria,52319,0.6408489058252217,-0.49361899501192735,31
Bacteria,52319,0.6407913540145692,-0.49369370357960213,31
Bacteria,52319,0.6407337934945787,-0.4937684054372208,31
Bacteria,52319,0.6406762242660315,-0.49384310058376907,31
Bacteria,52319,0.6406186463297108,-0.4939177890182313,31
Bacteria,52319,0.6405610596863991,-0.49399247073959174,31
Bacteria,52319,0.6405034643368787,-0.49406714574683647,31
Bacteria,52319,0.6455467987017359,-0.49795743823303207,31
Bacteria,52380,0.6408489058252217,-0.49361899501192735,17
Bacteria,52380,0.6409064489257534,-0.4935442797352124,17
Bacteria,52380,0.6409639833153823,-0.49346955775047296,17
Bacteria,52380,0.6410215089933264,-0.4933948290587243,17
Bacteria,52380,0.6410790259588034,-0.4933200936609829,17
Bacteria,52380,0.6411365342110323,-0.4932453515582632,17
Bacteria,52380,0.6411940337492313,-0.4931706027515818,17
Bacteria,52380,0.7573157878927929,-0.5824849638798211,17
Bacteria,52562,0.12938179096927516,-0.05381484166315602,3156
Bacteria,52562,0.12924650302809135,-0.05413895522317862,3156
Bacteria,52562,0.12911040315344083,-0.05446272867937983,3156
Bacteria,52562,0.12897349220031043,-0.05478615999779721,3156
Bacteria,52562,0.12883577102878202,-0.055109247146617954,3156
Bacteria,52562,0.12869724050402737,-0.0554319880961914,3156
Bacteria,52562,0.12855790149630275,-0.05575438081904134,3156
Bacteria,52562,0.13440144247340743,-0.05828867085627049,3156
Bacteria,55877,0.12938179096927516,-0.05381484166315602,360
Bacteria,55877,0.12951626612710623,-0.0534903900354107,360
Bacteria,55877,0.12964992765680436,-0.05316560237816518,360
Bacteria,55877,0.12978277471870073,-0.052840480731752834,360
Bacteria,55877,0.12991480647824286,-0.052515027138605536,360
Bacteria,55877,0.1300460221060002,-0.052189243643240096,360
Bacteria,55877,0.13017642077766914,-0.05186313229224591,360
Bacteria,55877,0.7100532042418318,-0.2828898125031596,360
Bacteria,55969,0.1863408142589394,-0.0653030152183165,722
Bacteria,55969,0.18625777905270807,-0.0655394735837938,722
Bacteria,55969,0.18617444379126058,-0.06577582636731358,722
Bacteria,55969,0.18609080860884727,-0.0660120731881192,722
Bacteria,55969,0.18600687364020171,-0.06624821366562474,722
Bacteria,55969,0.18592263902054038,-0.06648424741941555,722
Bacteria,55969,0.18583810488556254,-0.06672017406924897,722
Bacteria,55969,0.19183288246251617,-0.06887243774890217,722
Bacteria,56462,0.1863408142589394,-0.0653030152183165,173
Bacteria,56462,0.1864235492761875,-0.06506645165180841,173
Bacteria,56462,0.18650598397116896,-0.06482978326536573,173
Bacteria,56462,0.18658811821108418,-0.0645930104402535,173
Bacteria,56462,0.18666995186361762,-0.06435613355790507,173
Bacteria,56462,0.18675148479693784,-0.06411915299992137,173
Bacteria,56462,0.18683271687969802,-0.06388206914807035,173
Bacteria,56462,0.7352771438491343,-0.2514068527762769,173
Bacteria,56639,0.79782569871947,-0.2652523611546361,64
Bacteria,56639,0.7978013856404174,-0.2653254788096122,64
Bacteria,56639,0.7977770658604133,-0.26539859423604656,64
Bacteria,56639,0.797752739379662,-0.2654717074333256,64
Bacteria,56639,0.7977284061983672,-0.265544818400836,64
Bacteria,56639,0.7977040663167336,-0.26561792713796295,64
Bacteria,56639,0.7976797197349661,-0.2656910336440917,64
Bacteria,56639,0.8037227479147765,-0.26770384450503176,64
Bacteria,56722,0.79782569871947,-0.2652523611546361,1
Bacteria,56722,0.7978500050973667,-0.2651792412717329,1
Bacteria,56722,0.7978743047739031,-0.2651061191615176,1
Bacteria,56722,0.7978985977488755,-0.2650329948246029,1
Bacteria,56722,0.7979228840220799,-0.26495986826160367,1
Bacteria,56722,0.7979471635933117,-0.26488673947313496,1
Bacteria,56722,0.7979714364623678,-0.26481360845980945,1
Bacteria,56722,0.9491023903378162,-0.31496770097113697,1
Bacteria,9145,-0.3661079055856847,0.3451953899500188,1335
Bacteria,9145,-0.3659677909994898,0.3453439325166086,1335
Bacteria,9145,-0.3658276161444724,0.34549241821078314,1335
Bacteria,9145,-0.365687381043717,0.34564084700808945,1335
Bacteria,9145,-0.36554708572031813,0.3457892188840833,1335
Bacteria,9145,-0.36540673019737985,0.34593753381433096,1335
Bacteria,9145,-0.36526631449801644,0.3460857917744071,1335
Bacteria,9145,-0.3698899387321686,0.3504666245816781,1335
Bacteria,10568,-0.3661079055856847,0.3451953899500188,0
Bacteria,10568,-0.36624795987998254,0.34504679053547627,0
Bacteria,10568,-0.3663879538593187,0.3448981342974529,0
Bacteria,10568,-0.3665278875006386,0.34474942126042996,0
Bacteria,10568,-0.36666776078089724,0.344600651448898,0
Bacteria,10568,-0.3668075736770601,0.3444518248873567,0
Bacteria,10568,-0.3669473261661022,0.3443029416003156,0
Bacteria,10568,-0.7153150408807563,0.671172822866438,0
Bacteria,11301,-0.6716193160041495,0.4156027190174896,43
Bacteria,11301,-0.6711207605639167,0.41640731312588886,43
Bacteria,11301,-0.6706212412274078,0.4172113091698533,43
Bacteria,11301,-0.6701207587120568,0.4180147059946448,43
Bacteria,11301,-0.6696193137366813,0.4188175024463854,43
Bacteria,11301,-0.6691169070214807,0.4196196973720599,43
Bacteria,11301,-0.668613539288036,0.4204212896195171,43
Bacteria,11301,-0.6740055839597138,0.4238117838906422,43
Bacteria,13212,-0.6716193160041495,0.4156027190174896,0
Bacteria,13212,-0.6721169068320567,0.41479752800025266,0
Bacteria,13212,-0.6726135323329743,0.4139917412306324,0
Bacteria,13212,-0.6731091917936247,0.41318535986593885,0
Bacteria,13212,-0.6736038845021172,0.4123783850643366,0
Bacteria,13212,-0.6740976097479504,0.4115708179848419,0
Bacteria,13212,-0.6745903668220121,0.41076265978732196,0
Bacteria,13212,-0.8160367340588855,0.4968903142588572,0
Bacteria,14522,-0.7679845482046377,0.254060555877703,117
Bacteria,14522,-0.7675548434745828,0.2553558195786374,117
Bacteria,14522,-0.7671229541866046,0.25665035650469226,117
Bacteria,14522,-0.7666888815699142,0.2579441629714524,117
Bacteria,14522,-0.7662526268599373,0.2592372352965807,117
Bacteria,14522,-0.7658141912983099,0.26052956979983066,117
Bacteria,14522,-0.7653735761328745,0.26182116280305506,117
Bacteria,14522,-0.771400139724472,0.26388274676213425,117
Bacteria,16301,-0.7679845482046377,0.254060555877703,0
Bacteria,16301,-0.7684120671537753,0.25276456908837297,0
Bacteria,16301,-0.7688373991052229,0.2514678628991891,0
Bacteria,16301,-0.7692605428484318,0.2501704410007405,0
Bacteria,16301,-0.7696814971790817,0.24887230708565433,0
Bacteria,16301,-0.7701002608990835,0.2475734648485831,0
Bacteria,16301,-0.7705168328165826,0.24627391798619577,0
Bacteria,16301,-0.9343274980610529,0.29863136511711924,0
Bacteria,17379,-0.8017496923937198,0.1797667845243428,823
Bacteria,17379,-0.8016611119746648,0.18016139325390992,823
Bacteria,17379,-0.8015723373353424,0.18055595833536509,823
Bacteria,17379,-0.8014833684972604,0.18095047967311578,823
Bacteria,17379,-0.8013942054819734,0.18134495717158114,823
Bacteria,17379,-0.8013048483110832,0.18173939073518983,823
Bacteria,17379,-0.8012152970062384,0.18213378026838148,823
Bacteria,17379,-0.9130127803094344,0.20754779611978355,823
Bacteria,17436,-0.8017496923937198,0.1797667845243428,282
Bacteria,17436,-0.8018380785710472,0.1793721322422669,282
Bacteria,17436,-0.801926270485233,0.17897743650329473,282
Bacteria,17436,-0.8020142681149112,0.17858269740305055,282
Bacteria,17436,-0.8021020714387619,0.17818791503716902,282
Bacteria,17436,-0.8021896804355131,0.17779308950129463,282
Bacteria,17436,-0.8022770950839396,0.17739822089108231,282
Bacteria,17436,-0.808496297371412,0.17877340089798993,282
Bacteria,18056,-0.8389627176370396,0.11737615726171415,60
Bacteria,18056,-0.8389369020299274,0.11756053032749271,60
Bacteria,18056,-0.8389110459044157,0.11774489771541291,60
Bacteria,18056,-0.8388851492617524,0.11792925941657105,60
Bacteria,18056,-0.8388592121031888,0.11811361542206258,60
Bacteria,18056,-0.8388332344299774,0.11829796572298322,60
Bacteria,18056,-0.8388072162433728,0.11848231031043009,60
Bacteria,18056,-0.8451140374181351,0.11937315474885439,60
Bacteria,18523,-0.8389627176370396,0.11737615726171415,0
Bacteria,18523,-0.8389884927245047,0.11719177852698268,0
Bacteria,18523,-0.8390142272910781,0.11700739413220257,0
Bacteria,18523,-0.8390399213355171,0.11682300408627949,0
Bacteria,18523,-0.8390655748565804,0.11663860839811932,0
Bacteria,18523,-0.8390911878530292,0.11645420707662751,0
Bacteria,18523,-0.8391167603236264,0.11626980013070981,0
Bacteria,18523,-0.9905363260963108,0.13725081669564992,0
Bacteria,24477,-0.5628214685422447,-0.44862588030386175,3841
Bacteria,24477,-0.5693211614894604,-0.4403482724057806,3841
Bacteria,24477,-0.5756991233452597,-0.43197651013679345,3841
Bacteria,24477,-0.581953990386826,-0.4235123835300614,3841
Bacteria,24477,-0.5880844252112257,-0.4149577023678993,3841
Bacteria,24477,-0.5940891170213684,-0.4063142957948128,3841
Bacteria,24477,-0.5999667819062785,-0.39758401192639503,3841
Bacteria,24477,-0.615895103549808,-0.40813933967665333,3841
Bacteria,28262,-0.5628214685422447,-0.44862588030386175,11
Bacteria,28262,-0.5562014342547225,-0.4568075639297727,11
Bacteria,28262,-0.5494624741091451,-0.46489157389258084,11
Bacteria,28262,-0.5426060290162473,-0.4728761816857381,11
Bacteria,28262,-0.5356335650071573,-0.4807596800566653,11
Bacteria,28262,-0.5285465729199312,-0.4885403833717942,11
Bacteria,28262,-0.5213465680807853,-0.4962166279769864,11
Bacteria,28262,-0.5259602545239781,-0.5006079255697031,11
Bacteria,30710,-0.5652519763284165,-0.6223944600429371,140
Bacteria,30710,-0.566029139857086,-0.6216877620381208,140
Bacteria,30710,-0.5668054198476868,-0.6209800936154133,140
Bacteria,30710,-0.5675808150884919,-0.6202714558794424,140
Bacteria,30710,-0.5683553243691551,-0.6195618499363501,140
Bacteria,30710,-0.5691289464807131,-0.6188512768937894,140
Bacteria,30710,-0.5699016802155871,-0.618139737860923,140
Bacteria,30710,-0.5742191171869173,-0.6228226146628998,140
Bacteria,30987,-0.5652519763284165,-0.6223944600429371,2
Bacteria,30987,-0.5644739304747849,-0.6231001865267476,2
Bacteria,30987,-0.5636950035106745,-0.6238049403879554,2
Bacteria,30987,-0.5629151966519449,-0.6245087205264809,2
Bacteria,30987,-0.5621345111158281,-0.625211525843765,2
Bacteria,30987,-0.5613529481209281,-0.6259133552427705,2
Bacteria,30987,-0.5605705088872189,-0.6266142076279825,2
Bacteria,30987,-0.5902977328433593,-0.6598437489415876,2
Bacteria,33475,-0.2666030800131222,-0.6616855932394199,759
Bacteria,33475,-0.27167174928931836,-0.6596207146619699,759
Bacteria,33475,-0.27672442744217357,-0.6575170095365499,759
Bacteria,33475,-0.281760817061304,-0.6553746016913019,759
Bacteria,33475,-0.2867806216950988,-0.6531936172324856,759
Bacteria,33475,-0.29178354586817107,-0.6509741845370546,759
Bacteria,33475,-0.2967692950987523,-0.6487164342450991,759
Bacteria,33475,-0.2994190209478483,-0.6545085452651446,759
Bacteria,35336,-0.2666030800131222,-0.6616855932394199,1331
Bacteria,35336,-0.2615187179652391,-0.6637115237261622,1331
Bacteria,35336,-0.25641896242102985,-0.6656983868720193,1331
Bacteria,35336,-0.25130411356194476,-0.6676460657263932,1331
Bacteria,35336,-0.24617447245785604,-0.6695544456451488,1331
Bacteria,35336,-0.24103034104933704,-0.6714234142973616,1331
Bacteria,35336,-0.2358720221298884,-0.6732528616719305,1331
Bacteria,35336,-0.27799202608165413,-0.7934765869704895,1331
Bacteria,36434,-0.22624087512677574,-0.7699986952446302,215
Bacteria,36434,-0.2266710744546526,-0.7698721635844067,215
Bacteria,36434,-0.22710120301616005,-0.7697453915712488,215
Bacteria,36434,-0.22753126067701257,-0.7696183792447342,215
Bacteria,36434,-0.22796124730294684,-0.7694911266445162,215
Bacteria,36434,-0.22839116275972168,-0.7693636338103229,215
Bacteria,36434,-0.2288210069131181,-0.7692359007819571,215
Bacteria,36434,-0.2306370466505238,-0.7753409476135599,215
Bacteria,36909,-0.22624087512677574,-0.7699986952446302,24
Bacteria,36909,-0.2258106051668371,-0.770124986512416,24
Bacteria,36909,-0.22538026470916625,-0.7702510373483364,24
Bacteria,36909,-0.22494985388811553,-0.7703768477130382,24
Bacteria,36909,-0.2245193728380572,-0.770502417567244,24
Bacteria,36909,-0.22408882169338748,-0.7706277468717508,24
Bacteria,36909,-0.22365820058852381,-0.7707528355874312,24
Bacteria,36909,-0.26270963243731366,-0.9053287275153954,24
Bacteria,36944,-0.06662177060860722,-0.7678157405685425,894
Bacteria,36944,-0.06826564458277917,-0.7676713317257217,894
Bacteria,36944,-0.06990920558429141,-0.7675234033945927,894
Bacteria,36944,-0.07155244607802706,-0.767371956253352,894
Bacteria,36944,-0.07319535853033864,-0.7672169909963285,894
Bacteria,36944,-0.07483793540908128,-0.7670585083339807,894
Bacteria,36944,-0.07648016918364858,-0.7668965089928926,894
Bacteria,36944,-0.07711223669756304,-0.7732344966705198,894
Bacteria,39609,-0.06662177060860722,-0.7678157405685425,7
Bacteria,39609,-0.06497759119832931,-0.7679566292609942,7
Bacteria,39609,-0.06333311388989683,-0.7680939971571543,7
Bacteria,39609,-0.06168834622262963,-0.7682278436272421,7
Bacteria,39609,-0.0600432957371767,-0.7683581680576209,7
Bacteria,39609,-0.05839796997548362,-0.7684849698508018,7
Bacteria,39609,-0.0567523764807601,-0.7686082484254455,7
Bacteria,39609,-0.07035418571995053,-0.9528201426761721,7
Bacteria,40124,0.004643268523919447,-0.8152734017880617,7
Bacteria,40124,0.0045096439731423495,-0.8152741518758577,7
Bacteria,40124,0.0043760193012203265,-0.8152748800623867,7
Bacteria,40124,0.00424239451174158,-0.815275586347629,7
Bacteria,40124,0.0041087696082964895,-0.8152762707315658,7
Bacteria,40124,0.003975144594475435,-0.8152769332141788,7
Bacteria,40124,0.0038415194738666302,-0.8152775737954501,7
Bacteria,40124,0.0038715313447562133,-0.821646929840727,7
Bacteria,40657,0.004643268523919447,-0.8152734017880617,3
Bacteria,40657,0.004776892949961247,-0.8152726297990189,3
Bacteria,40657,0.004910517247678107,-0.8152718359087501,3
Bacteria,40657,0.005044141413480383,-0.8152710201172764,3
Bacteria,40657,0.005177765443777716,-0.8152701824246198,3
Bacteria,40657,0.005311389334981919,-0.8152693228308029,3
Bacteria,40657,0.005445013083502638,-0.8152684413358486,3
Bacteria,40657,0.006465953036659383,-0.9681312740863202,3
Bacteria,41568,0.1805872860156335,-0.7819662117931119,98
Bacteria,41568,0.18001331129947604,-0.7820985436705276,98
Bacteria,41568,0.1794392396125998,-0.7822304542421077,98
Bacteria,41568,0.17886507126424797,-0.7823619434367943,98
Bacteria,41568,0.17829080656371793,-0.7824930111837556,98
Bacteria,41568,0.17771644582035895,-0.7826236574123873,98
Bacteria,41568,0.17714198934356992,-0.782753882052312,98
Bacteria,41568,0.17854787814788398,-0.7889662144495526,98
Bacteria,43563,0.1805872860156335,-0.7819662117931119,0
Bacteria,43563,0.18116116345187844,-0.7818334586811465,0
Bacteria,43563,0.18173494329907222,-0.7817002844061433,0
Bacteria,43563,0.18230862524812613,-0.7815666890398416,0
Bacteria,43563,0.1828822089900062,-0.7814326726542076,0
Bacteria,43563,0.18345569421573132,-0.7812982353214336,0
Bacteria,43563,0.1840290806163715,-0.7811633771139398,0
Bacteria,43563,0.22492443186445404,-0.9547552386948152,0
Bacteria,43575,0.20696815060244408,-0.7423905012997198,144
Bacteria,43575,0.20589689020272167,-0.7426883211608309,144
Bacteria,43575,0.20482520125384268,-0.742984595207174,144
Bacteria,43575,0.2037530859863971,-0.7432793228220903,144
